#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-20-05-28
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566605925.189840	CFKfju3j8wUPp2VgT8	192.168.134.134	16574	151.101.209.170	443	tcp	ssl	0.065438	610	5633	SF	-	-	0	ShADadFfR	7	902	9	5997	(empty)
1566605925.190239	CeeSFnCf00PCrepFh	192.168.134.134	16576	151.101.209.170	443	tcp	ssl	0.068269	610	5633	SF	-	-	0	ShADadFfR	7	902	9	5997	(empty)
1566605925.189419	Cb49nw3CYuBoye1za2	192.168.134.134	16572	151.101.209.170	443	tcp	ssl	0.069123	610	5633	SF	-	-	0	ShADadFfR	7	902	9	5997	(empty)
1566605925.190038	CqOVsT3U9QKxDb6Dpe	192.168.134.134	16575	151.101.209.170	443	tcp	ssl	0.068521	610	5633	SF	-	-	0	ShADadFfR	7	902	9	5997	(empty)
1566605925.189108	CZpfaGXR3sevTsU9	192.168.134.134	16571	151.101.209.170	443	tcp	ssl	0.069560	610	5602	RSTO	-	-	0	ShADadFR	7	902	9	5966	(empty)
1566605925.769971	CE6OAx12aXjf9Hag7c	192.168.134.129	56940	172.217.12.206	443	tcp	ssl	1.820691	4783	5134	SF	-	-	0	ShADadFf	15	5395	18	5858	(empty)
1566605927.805251	CgLprh2JsyPp26sYce	192.168.134.131	9837	172.217.10.132	443	tcp	-	0.013345	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566605927.805590	COew0U2FpCFx8GF796	192.168.134.131	9834	172.217.12.202	443	tcp	-	0.014002	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566605927.805435	Chk3OphsCl1s4reV3	192.168.134.131	9833	104.20.249.25	443	tcp	-	0.015954	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566605927.805774	C9cBYX6r5hQJomypk	192.168.134.131	9835	172.217.7.14	443	tcp	-	0.017629	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566605927.805681	Cte5Lt4k1mf4q1frFb	192.168.134.131	9836	172.217.197.156	443	tcp	-	0.025967	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566605927.805024	CkL2ts3h3CpiiiynPh	192.168.134.131	9832	54.153.56.183	80	tcp	-	0.097996	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
