#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-20-13-06
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566632898.909174	CSEPTAZsK1H4Xc0C2	192.168.134.134	56443	18.196.53.208	443	tcp	-	0.468372	1003	26569	SF	-	-	0	hADadfF	9	1363	26	27613	(empty)
1566632899.801503	C4KQED3EqGDTVACIb2	192.168.134.134	56446	18.196.53.208	443	tcp	ssl	0.535051	1208	592	SF	-	-	0	ShADadfF	7	1500	7	876	(empty)
1566632900.426790	CSEaUs2NacK6d7NjRf	192.168.134.133	16150	23.41.188.199	443	tcp	-	0.276849	430	225	SF	-	-	0	DadAFfR	4	590	4	385	(empty)
1566632900.691358	CaM6cy1U6dm0YFsqE7	192.168.134.133	16160	192.229.163.25	443	tcp	-	0.014554	0	24	SF	-	-	0	FafR	2	80	2	104	(empty)
1566632900.692376	C4xcAv4v3Oifdj7xbh	192.168.134.133	16158	31.13.71.36	443	tcp	-	0.015817	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566632900.692117	Cv83aT1QVINv9fyfr9	192.168.134.133	16162	69.171.250.25	443	tcp	-	0.017667	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566632900.431775	CUWVDg3fsE2BzLcp3c	192.168.134.133	16164	166.78.92.6	80	tcp	http	0.292517	476	359	SF	-	-	0	ShADadFf	6	728	5	563	(empty)
1566632900.692560	CxEZex1JqgB4wqo4L7	192.168.134.133	16163	104.244.42.136	443	tcp	-	0.040305	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566632900.690762	CZtEtC304yFkyuVtBl	192.168.134.133	16143	89.31.144.71	80	tcp	-	0.086005	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566632900.690411	C19aWq4bqhxqZbr1xh	192.168.134.133	16145	89.31.144.71	80	tcp	-	0.086369	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566632900.690940	Cq3wtL15OAf7gRjL99	192.168.134.133	16142	89.31.144.71	80	tcp	-	0.088428	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
