#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-19-52-32
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566564859.161429	CuGD8k3EcuHVIzpL2a	192.168.134.129	7466	50.116.194.23	443	tcp	-	0.601484	0	53	SF	-	-	0	fAFaR	3	120	2	133	(empty)
1566564860.448552	CemCCi1lYJq5F3oN12	192.168.134.133	10276	69.164.41.23	443	tcp	-	0.017442	0	53	SF	-	-	0	fAFaR	3	120	2	133	(empty)
1566564860.510313	CLxrN211AlH92C4j0f	192.168.134.129	7479	184.28.89.93	443	tcp	-	0.018359	0	31	RSTOS0	-	-	0	FadR	2	80	2	111	(empty)
1566564860.512385	CZlqh3405X9MNatEo6	192.168.134.129	7476	52.94.232.32	443	tcp	-	0.000098	0	0	RSTOS0	-	-	0	FRa	2	80	1	40	(empty)
1566564859.797904	CbjW8L2D0vekCJkkx7	192.168.134.129	7493	13.33.46.128	443	tcp	ssl	0.721520	1133	16739	SF	-	-	0	ShADadFf	11	1585	19	17503	(empty)
1566564860.510029	C2FyH65Gy3dcCIdyc	192.168.134.129	7423	99.84.32.23	443	tcp	-	0.011367	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.508575	CPz9UV3B4vHmoxvIbe	192.168.134.129	7473	23.92.190.68	443	tcp	-	0.014212	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566564860.510456	Cw8kMC1piEE44IO7cd	192.168.134.129	7480	38.65.9.115	443	tcp	-	0.012360	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.514472	CWjpQE4LljtUx3SB49	192.168.134.129	7445	204.79.197.200	443	tcp	-	0.011301	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.508332	C6x1Nl3vlnasjZRMO2	192.168.134.129	7441	52.73.155.113	443	tcp	-	0.017483	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566564860.517248	CdXw56324cFGp71zX8	192.168.134.129	7428	99.84.127.121	443	tcp	-	0.008590	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.513016	C36BKg2MdODU82CT0g	192.168.134.129	7453	205.185.216.10	443	tcp	-	0.013813	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566564860.509383	CGOpxw1sJPg7XKFsSg	192.168.134.129	7413	52.45.143.229	443	tcp	-	0.017491	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.510147	CDpVLP1CIJN8GqwkMh	192.168.134.129	7444	52.44.152.222	443	tcp	-	0.016745	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.517029	COoLcG3qO1Jkfopxa8	192.168.134.129	7425	199.232.36.157	443	tcp	-	0.011105	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566564860.511790	Cf4NP22agWHn8ba7kl	192.168.134.129	7481	68.67.179.91	443	tcp	-	0.016374	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.516027	Cp6IfD1dysT79UhJLh	192.168.134.129	7446	172.217.11.4	443	tcp	-	0.012149	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.517427	CqfeNT2DzXQPIcIQO	192.168.134.129	7429	99.84.32.55	443	tcp	-	0.010758	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.516810	Cu6li123lLBUn3hep5	192.168.134.129	7424	13.33.73.76	443	tcp	-	0.011385	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564860.515295	C02aOw2RmO8oc97st6	192.168.134.129	7404	23.44.218.229	443	tcp	-	0.013936	0	31	SF	-	-	0	FadfR	2	80	3	151	(empty)
1566564860.509733	CLKCpVGktnpQG29Wk	192.168.134.129	7415	52.45.143.229	443	tcp	-	0.019519	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564858.744781	Cevvm73riCB9ZFYAHi	192.168.134.129	7487	34.229.34.12	443	tcp	-	1.784494	2097	1447	SF	-	-	0	dDaAFfR	7	2377	9	1807	(empty)
1566564860.516312	CkCfI21PjNAZI2nnql	192.168.134.129	7422	52.84.27.12	443	tcp	-	0.014086	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566564858.776971	CKFKZriP8nqgKlqb6	192.168.134.129	7485	34.229.34.12	443	tcp	-	1.753452	1999	1010	SF	-	-	0	DadAFfR	8	2319	9	1807	(empty)
1566564858.764725	CF0LVd2dn8ns2WKvuk	192.168.134.129	7489	34.229.34.12	443	tcp	-	1.765711	2005	1447	SF	-	-	0	dDaAFfR	7	2285	9	1807	(empty)
1566564860.520141	Cs1x8K2hoHba5Qy8Xg	192.168.134.129	7458	35.186.226.184	443	tcp	-	0.012483	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
