#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-20-13-48
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566635216.030994	CqwVXg3Zflsu7b6Gee	192.168.134.135	56536	128.9.47.110	443	tcp	-	0.075783	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566635217.031067	Cwjzt11B6eth0oIwP2	192.168.134.132	47395	87.250.247.182	443	tcp	-	0.000168	0	0	RSTOS0	-	-	0	FRa	2	80	1	40	(empty)
1566635217.031581	CLkGaC47JO6aPRE00k	192.168.134.132	47367	77.109.85.18	443	tcp	-	0.000078	0	0	RSTOS0	-	-	0	FaR	2	80	1	40	(empty)
1566635217.031895	C2Fv4XICPlU12bM03	192.168.134.132	47384	81.19.89.22	443	tcp	-	0.000078	0	0	RSTOS0	-	-	0	FRa	2	80	1	40	(empty)
1566635217.032758	CqFDrtiFZbgy8pdVg	192.168.134.132	47375	81.19.89.22	443	tcp	-	0.000160	0	0	RSTOS0	-	-	0	FaR	2	80	1	40	(empty)
1566635217.034685	CPUgOp4pBUASUhxzv8	192.168.134.132	47379	178.154.131.216	443	tcp	-	0.000080	0	0	RSTOS0	-	-	0	FaR	2	80	1	40	(empty)
1566635217.036123	CcovnFEOUBH7IUOkl	192.168.134.132	47380	172.217.10.46	443	tcp	-	0.012154	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566635217.035269	Cm8xjqCRWbnZmMbvh	192.168.134.132	47385	172.217.12.196	443	tcp	-	0.013027	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566635217.036586	CXt21o4ho5D9r39tp4	192.168.134.132	47387	31.13.71.1	443	tcp	-	0.016002	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566635217.036242	CLtBYi13AJI70GOaT6	192.168.134.132	47383	172.217.197.156	443	tcp	-	0.030996	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
