#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-19-57-19
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566579341.052778	CVYlB31pAjnAf5LCej	192.168.134.130	9169	144.202.46.214	80	tcp	http	0.101493	351	428	SF	-	-	0	ShADafF	5	563	4	592	(empty)
1566579341.369295	CUuSTNsAgvkbgnqpf	192.168.134.129	4496	203.107.32.146	443	tcp	-	0.000155	0	258	RSTO	-	-	0	fR	1	40	1	298	(empty)
1566579341.868258	CuyQDr4xehxo57acH3	192.168.134.134	5499	204.154.111.109	443	tcp	-	0.011771	0	31	SF	-	-	0	fAFaR	3	120	2	111	(empty)
1566579341.856051	CsKoLw3Q7hgeoG28z7	192.168.134.134	5500	204.154.111.109	443	tcp	-	0.024462	0	31	SF	-	-	0	fAFaR	3	120	2	111	(empty)
1566579341.910850	CAFuV31opeWCxlNSj6	192.168.134.134	5498	204.154.111.109	443	tcp	-	0.200157	0	31	SF	-	-	0	fAFaR	3	120	2	111	(empty)
1566579341.885976	CjddBX2Oq7LezS3DU4	192.168.134.129	4499	47.246.25.229	443	tcp	ssl	0.227169	610	3434	SF	-	-	0	ShADadFfR	7	902	8	3758	(empty)
1566579342.416295	CcqJJx4ODYWqdt6Ci8	192.168.134.131	11806	118.89.0.113	443	tcp	-	-	-	-	S0	-	-	0	S	1	52	0	0	(empty)
1566579341.885312	C3UIo74Mos1f20vnla	192.168.134.129	4497	47.246.25.229	443	tcp	ssl	0.155989	517	3192	RSTO	-	-	0	ShADadFR	6	769	6	3436	(empty)
1566579341.886170	C3cJSH27teUVV9qRyj	192.168.134.129	4500	47.246.25.229	443	tcp	ssl	0.155522	517	3192	RSTO	-	-	0	ShADadFR	6	769	6	3436	(empty)
1566579341.886420	CiQr9l1GnCe0QYId0i	192.168.134.129	4501	47.246.25.229	443	tcp	ssl	0.155634	517	3192	RSTO	-	-	0	ShADadFR	6	769	6	3436	(empty)
1566579341.886613	CSLN1g2NlEfURpHBXd	192.168.134.129	4502	47.246.25.229	443	tcp	ssl	0.155769	517	3192	RSTO	-	-	0	ShADadFR	6	769	6	3436	(empty)
1566579342.186804	CuDze182PQVmU2QH9	192.168.134.133	31002	152.199.5.3	443	tcp	ssl	0.115572	1114	4559	RSTO	-	-	0	ShADadFR	8	1446	10	4963	(empty)
1566579342.215970	CBB4EP29rUHhCiQTb	192.168.134.133	31005	152.199.5.3	443	tcp	ssl	0.102830	1114	4559	RSTO	-	-	0	ShADadFR	8	1446	10	4963	(empty)
1566579342.224432	C4uU2f1DLagVkVl6ed	192.168.134.133	31006	152.199.5.3	443	tcp	ssl	0.104440	1040	3921	RSTO	-	-	0	ShADadFR	7	1332	8	4245	(empty)
1566579343.642722	Cb9BS52gDCoqlSasak	192.168.134.133	30927	172.217.10.102	443	tcp	-	-	-	-	SHR	-	-	0	q	0	0	1	44	(empty)
1566579342.991676	CRmE8y4L4lVu9SM3k8	192.168.134.133	31024	104.17.192.78	443	tcp	ssl	0.104547	581	2820	RSTO	-	-	0	ShADadFR	7	873	7	3104	(empty)
1566579343.501687	CepiaO2V1bPNuMKda	192.168.134.134	5542	63.241.108.104	443	tcp	ssl	1.043912	2064	5187	SF	-	-	0	ShADadFf	9	2436	12	6844	(empty)
1566579341.884786	CVAkRtTZhVJoQHmm6	192.168.134.134	5536	172.217.10.54	443	tcp	ssl	2.664805	1221	58486	SF	-	-	0	ShADadFf	25	2233	57	60770	(empty)
1566579341.936938	CHRiha4nGH2UAS3SDa	192.168.134.134	5537	172.217.7.1	443	tcp	ssl	2.612674	1153	3902	SF	-	-	0	ShADadFf	11	1605	14	4466	(empty)
1566579344.537304	COl0xf1yGIYUQbQcXi	192.168.134.134	5506	172.217.7.10	443	tcp	-	0.012318	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566579342.920710	C2vNiDq2ui2UX4Tzl	192.168.134.134	5541	172.217.7.4	443	tcp	ssl	1.628921	1507	1390	SF	-	-	0	ShADadFf	11	1959	13	1914	(empty)
1566579344.537036	CWlNT01b83NNYotwuk	192.168.134.134	5497	172.217.11.2	443	tcp	-	0.012604	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566579341.549984	CTLluC1IB6ytjTre6b	192.168.134.134	5518	172.217.12.130	443	tcp	-	3.000728	208	1048	SF	-	-	0	DadAFf	8	528	10	1448	(empty)
1566579341.050612	CFhwgdqWGQ0OS5bDc	192.168.134.134	5517	172.217.10.110	443	tcp	-	3.500114	183	35931	SF	-	-	0	dADaFf	16	823	36	37371	(empty)
1566579344.536582	CXmwf64nVCB2UFMp6f	192.168.134.134	5509	172.217.10.232	443	tcp	-	0.014153	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566579342.314469	CFTlOX3cxpdzNAZGz5	192.168.134.134	5521	172.217.10.14	443	tcp	-	2.238366	497	849	SF	-	-	0	DadFfA	4	657	5	1049	(empty)
1566579344.536863	CWWGJ5A6NjmiOPqwd	192.168.134.134	5519	147.75.39.63	443	tcp	-	0.015998	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566579342.744368	CmILyBPzbckr3yJml	192.168.134.134	5540	173.194.66.156	443	tcp	ssl	1.823030	1395	1750	SF	-	-	0	ShADadFf	10	1807	12	2234	(empty)
1566579344.534692	CNY09U2d5EuizroZ76	192.168.134.134	5496	23.62.158.127	443	tcp	-	0.072757	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566579341.525936	CMH7Sd3wSvkTRg6lug	192.168.134.134	5520	104.115.157.6	443	tcp	-	3.085529	443	2719	SF	-	-	0	DadAFfR	4	603	5	2919	(empty)
