#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-19-54-39
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566570953.881164	CXIERg3M9uwzQx5t2k	192.168.134.129	18926	209.15.36.33	443	tcp	-	0.000056	0	0	SH	-	-	0	Fa	1	40	1	40	(empty)
1566570953.882184	CkbBVixoyB4Jhki46	192.168.134.129	18925	35.211.144.153	443	tcp	-	0.000402	0	0	RSTOS0	-	-	0	FRa	2	80	1	40	(empty)
1566570953.883180	C2Jl2R3RjdBSpwOIMb	192.168.134.129	18928	172.217.10.34	443	tcp	-	0.033324	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.881765	CVqsz01RwGeA0Wqrt6	192.168.134.129	18927	205.185.216.42	443	tcp	-	0.034784	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566570953.881625	CNDzB54LsAW7BjNTnb	192.168.134.129	18920	68.67.181.202	443	tcp	-	0.034950	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.882046	CAmSCy4RpJLCunmx0e	192.168.134.129	18923	74.121.138.91	443	tcp	-	0.034545	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.881016	CWARki2yFfFZ9R9d6	192.168.134.129	18924	68.67.181.211	443	tcp	-	0.035600	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.883461	CmsUJ41pwr1wyfZVc7	192.168.134.129	18934	172.217.10.134	443	tcp	-	0.035115	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.884122	CACANE3tNt9PGe9pod	192.168.134.129	18929	107.178.246.49	443	tcp	-	0.035200	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.883933	C1Yxk9FiouZ1I1PY9	192.168.134.129	18931	172.217.10.226	443	tcp	-	0.036119	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.880746	CGjGiJ2EB2tIXNr8Lh	192.168.134.129	18933	192.184.68.155	443	tcp	-	0.043131	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566570953.881477	CznneF15QQLuTYYtl9	192.168.134.129	18930	192.184.68.132	443	tcp	-	0.042423	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566570953.883672	CdRvR64lzizf7Tnc7g	192.168.134.129	18922	35.244.186.129	443	tcp	-	0.040239	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.880578	CVUzL32Wr0xzqNxxj3	192.168.134.129	18932	74.6.143.14	443	tcp	-	0.049064	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.882737	Cz3hqxpcAbvux3tk8	192.168.134.129	18921	208.100.17.173	443	tcp	-	0.046960	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.882453	CTWaou4N3QptOW6d1f	192.168.134.129	18919	35.211.144.153	443	tcp	-	0.055338	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566570953.880372	CJv4tN2wXAVNm2f7Kg	192.168.134.129	18935	23.200.60.235	443	tcp	-	0.057451	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
