#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-20-11-22
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566627228.312822	CK2jbg1brqZjeGPxXc	192.168.134.130	41698	31.13.71.36	443	tcp	-	0.013490	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627228.312543	CuhX444tw4KURUdRa7	192.168.134.130	41726	104.20.45.21	80	tcp	-	0.018253	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.003676	CsIPYn3RssoNXD9vFi	192.168.134.131	36199	23.43.253.100	443	tcp	-	0.008433	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566627227.890238	CHOY5KVLFvPMBg9c	192.168.134.131	36179	63.241.108.103	443	tcp	-	2.125001	1237	757	SF	-	-	0	DadAFf	4	1397	5	1714	(empty)
1566627228.246010	CUzMD536G8Bnvcywhh	192.168.134.131	36181	68.67.178.10	443	tcp	-	1.773270	3201	858	SF	-	-	0	DadAFf	6	3441	7	1996	(empty)
1566627229.588536	CA10Nv2AueuePPAXO7	192.168.134.131	36205	68.67.179.122	443	tcp	ssl	0.430762	1866	3883	SF	-	-	0	ShADadFf	9	2238	10	4287	(empty)
1566627228.192126	COn2SUuoMBmnkXlrg	192.168.134.131	36186	151.101.210.2	443	tcp	-	1.828543	128	153395	SF	-	-	0	DadAFfR	21	968	115	157995	(empty)
1566627230.005395	COrAny1iW3X9QlCwzb	192.168.134.131	36198	172.217.10.6	443	tcp	-	0.016768	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.006917	ComaBi2eiloQ3nsxBk	192.168.134.131	36188	31.13.71.36	443	tcp	-	0.015261	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.007280	CKieBe4DOW6YLPundk	192.168.134.131	36192	104.17.65.50	443	tcp	-	0.014906	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627228.721138	CP73zq3GI0QCMOX7Mi	192.168.134.131	36180	172.217.10.2	443	tcp	-	1.301056	2996	26058	SF	-	-	0	DadAFf	13	3516	29	27218	(empty)
1566627230.006365	C2iiTcJo9RGrJGRa9	192.168.134.131	36196	172.217.12.196	443	tcp	-	0.017217	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.008123	CLwqOS1e9LPWArpnD	192.168.134.131	36194	104.69.55.109	443	tcp	-	0.015483	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566627227.629056	C3ujZj4tRS8vzljmn8	192.168.134.131	36200	23.41.190.194	443	tcp	-	2.394564	0	56846	SF	-	-	0	dAFafR	11	440	41	58486	(empty)
1566627228.719524	C8UOWw4XFahkW4GLG4	192.168.134.131	36195	172.217.6.198	443	tcp	-	1.305031	301	211	SF	-	-	0	DadFfA	4	461	5	411	(empty)
1566627230.007691	CHfNoC4oysZUNRh0L9	192.168.134.131	36178	172.217.6.194	443	tcp	-	0.017901	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.004328	CmakaM3UPcbb923dO5	192.168.134.131	36183	52.86.136.121	443	tcp	-	0.021284	0	31	SF	-	-	0	FafR	2	80	2	111	(empty)
1566627230.008702	CLbDmiNvpeE251Axd	192.168.134.131	36185	34.236.166.247	443	tcp	-	0.016919	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627228.097923	Clmo5i3Chuhlx6kTk5	192.168.134.131	36184	151.101.210.49	443	tcp	-	1.927710	4719	611	SF	-	-	0	DadAFfR	9	5079	11	1340	(empty)
1566627230.009031	C1rsLx2V7330pNY1D7	192.168.134.131	36191	104.17.65.50	443	tcp	-	0.018021	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.009260	Cbw9ms12jDAIYhAHEg	192.168.134.131	36193	104.17.192.78	443	tcp	-	0.017805	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.006052	Ci9YdF2bRVyf5Tasp2	192.168.134.131	36197	172.217.197.157	443	tcp	-	0.027079	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627228.722737	CDAfSL3ty5BphfBWw5	192.168.134.131	36202	23.43.253.53	443	tcp	ssl	1.301348	1110	59339	RSTO	-	-	0	ShADadFR	19	1882	52	61423	(empty)
1566627230.068781	CJYVaU306YsCojCrwf	192.168.134.135	42245	104.16.181.30	80	tcp	http	0.939491	372	303	SF	-	-	0	ShADadFf	6	624	5	507	(empty)
1566627230.995181	CjqW8I3wfcARkiUG66	192.168.134.135	42239	31.13.71.52	443	tcp	-	0.016160	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.995387	C5gRjt1EjeCxpz6obb	192.168.134.135	42240	69.171.250.63	443	tcp	-	0.019670	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.994353	CIryE33xHiTY8HbTE3	192.168.134.135	42237	143.95.229.16	443	tcp	-	0.050009	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.994646	Ckq8d810XhIBXAIGh4	192.168.134.135	42231	143.95.229.16	443	tcp	-	0.049733	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.994924	CJAi1s3BwalEtq5B3j	192.168.134.135	42230	143.95.229.16	443	tcp	-	0.049464	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627230.994801	CvgbRHXpU60qFjmHe	192.168.134.135	42236	143.95.229.16	443	tcp	-	0.051007	0	0	SF	-	-	0	FafA	2	80	2	80	(empty)
1566627231.244211	Ct82tj3VfwjtHEypV4	192.168.134.132	34058	123.103.17.60	80	tcp	-	3.002546	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627231.434944	C85be5kCguaLIYuLb	192.168.134.132	34059	123.103.17.60	80	tcp	-	2.999300	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627228.747672	CHvkWA1xKOgmqaVaqb	192.168.134.129	27859	129.64.99.200	443	tcp	-	1.806807	0	21901	RSTOS0	-	-	0	dAFaR	6	240	18	22622	(empty)
1566627231.556770	CjwCSM15FfVFBn2V	192.168.134.135	42254	13.33.33.225	443	tcp	ssl	0.056372	517	5761	SF	-	-	0	ShADadFf	7	809	8	6085	(empty)
1566627231.556147	CS1GZl3iXgkQSzac25	192.168.134.135	42251	13.33.33.225	443	tcp	ssl	0.057019	643	5515	SF	-	-	0	ShADadFfR	7	935	9	5879	(empty)
1566627231.555850	CSeVfy3zi9T5rG0cMd	192.168.134.135	42250	13.33.33.225	443	tcp	ssl	0.061839	643	5515	SF	-	-	0	ShADadFfR	7	935	9	5879	(empty)
1566627231.556582	CZ8cwB4TyoVGWvkNca	192.168.134.135	42253	13.33.33.225	443	tcp	ssl	0.061149	643	5515	SF	-	-	0	ShADadFfR	7	935	9	5879	(empty)
1566627232.015832	CbGd8t1FgUVtCSQfcb	192.168.134.133	5141	169.236.244.103	80	tcp	-	-	-	-	RSTRH	-	-	0	r	0	0	1	40	(empty)
1566627232.016384	ClHWkJ2gb97foPPs72	192.168.134.133	5143	169.236.244.108	80	tcp	-	3.005569	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627232.180554	Ch3SCd2BUAXimnM80l	192.168.134.133	5142	169.236.244.103	80	tcp	-	-	-	-	RSTRH	-	-	0	r	0	0	1	40	(empty)
1566627232.181122	CvlSLa4YWmtVoheEAk	192.168.134.133	5144	169.236.244.108	80	tcp	-	3.012542	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627232.582108	Cvmg952tT1NjnlJoo1	192.168.134.131	36232	88.214.194.105	443	tcp	-	3.072348	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627231.556947	C54XyqmF7Su3iYNid	192.168.134.135	42255	13.33.33.225	443	tcp	ssl	0.059663	643	5515	RSTO	-	-	0	ShADadFR	7	935	9	5879	(empty)
1566627232.701049	CT4S1T2E2ijlRDcfP6	192.168.134.135	42256	13.35.78.122	443	tcp	ssl	0.039675	517	5273	SF	-	-	0	ShADadFf	6	769	8	5597	(empty)
1566627232.828970	CPhcgQ3VF32gWg9W2	192.168.134.131	36234	88.214.194.105	443	tcp	-	3.097176	0	0	S0	-	-	0	S	2	104	0	0	(empty)
1566627227.947015	ChIwKP2MKhOFyQH0g6	192.168.134.130	58203	192.168.134.2	53	udp	dns	0.028669	32	64	SF	-	-	0	Dd	1	60	1	92	(empty)
1566627228.094230	CvakbC3t1q8sE9s5ae	192.168.134.131	64829	192.168.134.2	53	udp	dns	0.002401	38	119	SF	-	-	0	Dd	1	66	1	147	(empty)
1566627228.148298	CRRPYKJCmhNxJhWc3	192.168.134.131	61200	192.168.134.2	53	udp	dns	0.002248	37	92	SF	-	-	0	Dd	1	65	1	120	(empty)
1566627228.713560	CkzNin2stYQ57OnL21	192.168.134.131	64035	192.168.134.2	53	udp	dns	0.008262	35	135	SF	-	-	0	Dd	1	63	1	163	(empty)
1566627228.714294	C4e76vWioZhALPdya	192.168.134.131	53849	192.168.134.2	53	udp	dns	0.002404	40	76	SF	-	-	0	Dd	1	68	1	104	(empty)
1566627228.714978	CGM9x02DdNBPzS3wfj	192.168.134.131	52891	192.168.134.2	53	udp	dns	0.001751	43	99	SF	-	-	0	Dd	1	71	1	127	(empty)
1566627228.994986	CLd8qj2FM4ft5qHDVk	192.168.134.130	59288	192.168.134.2	53	udp	dns	0.008650	31	185	SF	-	-	0	Dd	1	59	1	213	(empty)
1566627229.153068	CYScDG4BXNMSb967P9	192.168.134.130	58870	192.168.134.2	53	udp	dns	0.013279	44	151	SF	-	-	0	Dd	1	72	1	179	(empty)
1566627229.589533	CeyDEo1JtjnvP3BqDg	192.168.134.131	56076	192.168.134.2	53	udp	dns	0.002727	38	119	SF	-	-	0	Dd	1	66	1	147	(empty)
1566627229.590951	CepzBV3TKi5VfETiIf	192.168.134.131	64962	192.168.134.2	53	udp	dns	0.002264	35	91	SF	-	-	0	Dd	1	63	1	119	(empty)
