#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2019-11-16-20-11-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1566628793.410987	CTHQax2kJRMi6kJ6c1	192.168.134.129	30576	199.204.20.205	80	tcp	http	0.157008	372	134	SF	-	-	0	ShADadFf	5	584	5	338	(empty)
1566628794.994489	CJNZ1l2Q0bpI1TAojl	192.168.134.131	39394	52.114.76.34	443	tcp	ssl	0.578801	2162	4438	SF	-	-	0	ShADadFf	9	2534	12	4922	(empty)
1566628797.024025	CclLKV2WqveYazSCo3	192.168.134.131	39179	34.98.72.95	443	tcp	-	-	-	-	SHR	-	-	0	q	0	0	1	44	(empty)
1566628794.069490	CMFsOg4SNVWHRxfo88	192.168.134.133	8004	69.166.1.8	443	tcp	ssl	2.983639	5382	20552	SF	-	-	0	ShADadfFR	16	6034	26	22071	(empty)
1566628797.067450	CAHLf5ra15cMKI1gb	192.168.134.133	8025	23.193.216.60	443	tcp	ssl	0.114986	1740	5215	SF	-	-	0	ShADadfF	9	2112	11	5659	(empty)
1566628798.143818	CYkRmz10K86TI0ie3i	192.168.134.133	8031	35.190.62.200	443	tcp	ssl	0.051190	610	3310	SF	-	-	0	ShADadFfR	7	902	8	3634	(empty)
1566628793.252213	CdwunNAmhEwMAQG29	192.168.134.133	64564	192.168.134.2	53	udp	dns	0.038324	32	163	SF	-	-	0	Dd	1	60	1	191	(empty)
1566628793.284031	C6qviY3ZpeitkjCmN7	192.168.134.133	53612	192.168.134.2	53	udp	dns	0.006527	49	65	SF	-	-	0	Dd	1	77	1	93	(empty)
1566628793.368897	CKYA8p32iozfqtSw85	192.168.134.129	55042	192.168.134.2	53	udp	dns	0.040262	30	46	SF	-	-	0	Dd	1	58	1	74	(empty)
1566628798.211957	CG3wDX2FW3vS4QcB33	192.168.134.129	30585	162.208.117.47	443	tcp	ssl	0.203515	1167	5797	SF	-	-	0	ShADadfF	9	1539	11	6241	(empty)
